"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"7980",2,3,2,3,2,-1,0,-1,-1,0,3
"7981",3,2,3,2,3,0,-1,-1,0,-1,1
"7982",2,3,2,3,1,-1,-1,0,-1,-1,2
"7983",3,2,3,1,2,-1,0,-1,-1,-1,3
"7984",2,3,1,2,3,0,-1,-1,-1,-1,1
"7985",3,1,2,3,1,-1,-1,-1,-1,0,2
"7986",1,2,3,1,2,-1,-1,-1,0,1,3
"7987",2,3,1,2,3,-1,-1,0,1,-1,2
"7988",3,1,2,3,2,-1,0,1,-1,-1,3
"7989",1,2,3,2,3,0,1,-1,-1,-1,1
"7990",2,3,2,3,1,1,-1,-1,-1,-1,2
"7991",3,2,3,1,2,-1,-1,-1,-1,-1,3
"7992",2,3,1,2,3,-1,-1,-1,-1,0,2
"7993",3,1,2,3,2,-1,-1,-1,0,-1,3
"7994",1,2,3,2,3,-1,-1,0,-1,-1,2
"7995",2,3,2,3,2,-1,0,-1,-1,0,1
"7996",3,2,3,2,1,0,-1,-1,0,0,1
"7997",2,3,2,1,1,-1,-1,0,0,-1,1
"7998",3,2,1,1,1,-1,0,0,-1,-1,1
"7999",2,1,1,1,1,0,0,-1,-1,-1,2
"8000",1,1,1,1,2,0,-1,-1,-1,0,3
"8001",3,2,3,1,1,-1,-1,-1,-1,1,2
"8002",2,3,1,1,2,-1,-1,-1,1,0,1
"8003",3,1,1,2,1,-1,-1,1,0,1,3
"8004",1,1,2,1,3,-1,1,0,1,-1,1
"8005",1,2,1,3,1,1,0,1,-1,1,2
"8006",1,1,2,3,2,0,0,0,0,-1,2
"8007",1,2,3,2,2,0,0,0,-1,1,3
"8008",2,3,2,2,3,0,0,-1,1,0,1
"8009",3,2,2,3,1,0,-1,1,0,1,3
"8010",2,2,3,1,3,-1,1,0,1,0,3
"8011",2,3,1,3,3,1,0,1,0,0,3
"8012",3,1,3,3,3,0,1,0,0,-1,2
"8013",1,3,3,3,2,1,0,0,-1,-1,3
"8014",3,3,3,2,3,0,0,-1,-1,-1,2
"8015",3,3,2,3,2,0,-1,-1,-1,0,3
"8016",3,2,3,2,3,-1,-1,-1,0,0,1
"8017",2,3,2,3,1,-1,-1,0,0,-1,2
"8018",3,2,3,1,2,-1,0,0,-1,-1,1
"8019",2,3,1,2,1,0,0,-1,-1,1,3
"8020",3,1,2,1,3,0,-1,-1,1,-1,2
"8021",1,2,1,3,2,-1,-1,1,-1,-1,1
"8022",2,1,3,2,1,-1,1,-1,-1,0,3
"8023",1,3,2,1,3,1,-1,-1,0,-1,2
"8024",3,2,1,3,2,-1,-1,0,-1,-1,3
"8025",2,1,3,2,3,-1,0,-1,-1,1,3
"8026",1,3,2,3,3,0,-1,-1,1,1,1
"8027",3,2,3,3,1,-1,-1,1,1,0,2
"8028",2,3,3,1,2,-1,1,1,0,-1,3
"8029",3,3,1,2,3,1,1,0,-1,-1,3
"8030",3,1,2,3,3,1,0,-1,-1,1,3
"8031",1,2,3,3,3,0,-1,-1,1,-1,1
"8032",2,3,3,3,1,-1,-1,1,-1,0,1
"8033",3,3,3,1,1,-1,1,-1,0,1,1
"8034",3,3,1,1,1,1,-1,0,1,-1,2
"8035",3,1,1,1,2,-1,0,1,-1,0,2
"8036",1,1,1,2,2,0,1,-1,0,-1,2
"8037",1,1,2,2,2,1,-1,0,-1,-1,2
"8038",1,2,2,2,2,-1,0,-1,-1,-1,2
"8039",2,2,2,2,2,0,-1,-1,-1,-1,3
"8040",2,2,2,2,3,-1,-1,-1,-1,0,3
"8041",2,2,2,3,3,-1,-1,-1,0,0,1
"8042",2,2,3,3,1,-1,-1,0,0,0,3
"8043",2,3,3,1,3,-1,0,0,0,-1,3
"8044",3,3,1,3,3,0,0,0,-1,0,1
"8045",3,1,3,3,1,0,0,-1,0,0,1
"8046",1,3,3,1,1,0,-1,0,0,0,3
"8047",3,3,1,1,3,-1,0,0,0,1,1
"8048",3,1,1,3,1,0,0,0,1,1,3
"8049",1,1,3,1,3,0,0,1,1,-1,2
"8050",1,3,1,3,2,0,1,1,-1,-1,3
"8051",3,1,3,2,3,1,1,-1,-1,-1,1
"8052",1,3,2,3,1,1,-1,-1,-1,-1,2
"8053",3,2,3,1,2,-1,-1,-1,-1,-1,1
"8054",2,3,1,2,1,-1,-1,-1,-1,1,3
"8055",3,1,2,1,3,-1,-1,-1,1,1,3
"8056",3,1,3,1,3,0,1,-1,0,-1,1
"8057",1,3,1,3,1,1,-1,0,-1,1,1
"8058",3,1,3,1,1,-1,0,-1,1,0,3
"8059",1,3,1,1,3,0,-1,1,0,1,1
"8060",3,1,1,3,1,-1,1,0,1,1,3
"8061",1,1,3,1,3,1,0,1,1,1,3
"8062",1,3,1,3,3,0,1,1,1,0,1
"8063",3,1,3,3,1,1,1,1,0,0,3
"8064",1,3,3,1,3,1,1,0,0,0,1
"8065",3,3,1,3,1,1,0,0,0,1,3
"8066",3,1,3,1,3,0,0,0,1,0,1
"8067",1,3,1,3,1,0,0,1,0,1,1
"8068",3,1,3,1,1,0,1,0,1,0,3
"8069",1,3,1,1,3,1,0,1,0,1,1
"8070",3,1,1,3,1,0,1,0,1,1,3
"8071",1,1,3,1,3,1,0,1,1,-1,1
"8072",1,3,1,3,1,0,1,1,-1,1,1
"8073",3,1,3,1,1,1,1,-1,1,0,3
"8074",1,3,1,1,3,1,-1,1,0,1,1
"8075",3,1,1,3,1,-1,1,0,1,1,3
"8076",1,1,3,1,3,1,0,1,1,1,1
"8077",1,3,1,3,1,0,1,1,1,1,3
"8078",3,1,3,1,3,1,1,1,1,0,2
"8079",1,3,1,3,2,1,1,1,0,0,3
"8080",3,1,3,2,3,1,1,0,0,-1,1
"8081",1,3,2,3,1,1,0,0,-1,-1,3
"8082",3,2,3,1,3,0,0,-1,-1,0,3
"8083",2,3,1,3,3,0,-1,-1,0,0,1
"8084",3,1,3,3,1,-1,-1,0,0,0,3
"8085",1,3,3,1,3,-1,0,0,0,0,1
"8086",3,3,1,3,1,0,0,0,0,0,3
"8087",3,1,3,1,3,0,0,0,0,-1,1
"8088",1,3,1,3,1,0,0,0,-1,1,2
"8089",3,1,3,1,2,0,0,-1,1,1,1
"8090",1,3,1,2,1,0,-1,1,1,0,3
"8091",3,1,2,1,3,-1,1,1,0,-1,1
"8092",1,2,1,3,1,1,1,0,-1,1,3
"8093",2,1,3,1,3,1,0,-1,1,-1,1
"8094",1,3,1,3,1,0,-1,1,-1,1,3
"8095",3,1,3,1,3,-1,1,-1,1,-1,3
"8096",1,3,1,3,3,1,-1,1,-1,0,3
"8097",3,1,3,3,3,-1,1,-1,0,-1,1
"8098",1,3,3,3,1,1,-1,0,-1,0,3
"8099",3,3,3,1,3,-1,0,-1,0,-1,1
"8100",3,3,1,3,1,0,-1,0,-1,1,3
"8101",3,1,3,1,3,-1,0,-1,1,1,1
"8102",1,3,1,3,1,0,-1,1,1,1,3
"8103",3,1,3,1,3,-1,1,1,1,-1,1
"8104",1,3,1,3,1,1,1,1,-1,1,3
"8105",3,1,3,1,3,1,1,-1,1,-1,1
"8106",2,2,3,1,3,1,1,0,0,-1,3
"8107",2,3,1,3,3,1,0,0,-1,0,1
"8108",3,1,3,3,1,0,0,-1,0,0,2
"8109",1,3,3,1,2,0,-1,0,0,1,1
"8110",3,3,1,2,1,-1,0,0,1,0,3
"8111",3,1,2,1,3,0,0,1,0,-1,2
"8112",1,2,1,3,2,0,1,0,-1,-1,3
"8113",2,1,3,2,3,1,0,-1,-1,-1,1
"8114",1,3,2,3,1,0,-1,-1,-1,-1,3
"8115",3,2,3,1,3,-1,-1,-1,-1,0,1
"8116",2,3,1,3,1,-1,-1,-1,0,1,3
"8117",3,1,3,1,3,-1,-1,0,1,-1,1
"8118",1,3,1,3,1,-1,0,1,-1,1,3
"8119",3,1,3,1,3,0,1,-1,1,-1,2
"8120",1,3,1,3,2,1,-1,1,-1,0,3
"8121",3,1,3,2,3,-1,1,-1,0,-1,1
"8122",1,3,2,3,1,1,-1,0,-1,-1,2
"8123",3,2,3,1,2,-1,0,-1,-1,-1,2
"8124",2,3,1,2,2,0,-1,-1,-1,-1,1
"8125",3,1,2,2,1,-1,-1,-1,-1,1,1
"8126",1,2,2,1,1,-1,-1,-1,1,-1,3
"8127",2,2,1,1,3,-1,-1,1,-1,1,3
"8128",2,1,1,3,3,-1,1,-1,1,0,3
"8129",1,1,3,3,3,1,-1,1,0,-1,1
"8130",1,3,3,3,1,-1,1,0,-1,0,3
"8131",3,3,3,1,3,1,0,-1,0,-1,2
"8132",3,3,1,3,2,0,-1,0,-1,-1,3
"8133",3,1,3,2,3,-1,0,-1,-1,-1,3
"8134",1,3,2,3,3,0,-1,-1,-1,1,3
"8135",3,2,3,3,3,-1,-1,-1,1,-1,1
"8136",2,3,3,3,1,-1,-1,1,-1,0,3
"8137",3,3,3,1,3,-1,1,-1,0,0,2
"8138",3,3,1,3,2,1,-1,0,0,1,3
"8139",3,1,3,2,3,-1,0,0,1,-1,2
"8140",1,3,2,3,2,0,0,1,-1,0,2
"8141",3,2,3,2,2,0,1,-1,0,1,2
"8142",2,3,2,2,2,1,-1,0,1,-1,3
"8143",3,2,2,2,3,-1,0,1,-1,0,2
"8144",2,2,2,3,2,0,1,-1,0,-1,2
"8145",2,2,3,2,2,1,-1,0,-1,1,2
"8146",2,3,2,2,2,-1,0,-1,1,-1,1
"8147",3,2,2,2,1,0,-1,1,-1,1,2
"8148",2,2,2,1,2,-1,1,-1,1,0,2
"8149",2,2,1,2,2,1,-1,1,0,-1,2
"8150",2,1,2,2,2,-1,1,0,-1,-1,2
"8151",1,2,2,2,2,1,0,-1,-1,-1,1
"8152",2,2,2,2,1,0,-1,-1,-1,1,1
"8153",2,2,2,1,1,-1,-1,-1,1,1,1
"8154",2,2,1,1,1,-1,-1,1,1,-1,3
"8155",2,1,1,1,3,-1,1,1,-1,0,1
"8156",3,3,2,2,1,-1,-1,1,-1,1,3
"8157",3,2,2,1,3,-1,1,-1,1,1,2
"8158",2,2,1,3,2,1,-1,1,1,-1,3
"8159",2,1,3,2,3,-1,1,1,-1,-1,1
"8160",1,3,2,3,1,1,1,-1,-1,1,1
"8161",3,2,3,1,1,1,-1,-1,1,1,2
"8162",2,3,1,1,2,-1,-1,1,1,0,1
"8163",3,1,1,2,1,-1,1,1,0,-1,3
"8164",1,1,2,1,3,1,1,0,-1,-1,1
"8165",1,2,1,3,1,1,0,-1,-1,1,1
"8166",2,1,3,1,1,0,-1,-1,1,0,1
"8167",1,3,1,1,1,-1,-1,1,0,-1,1
"8168",3,1,1,1,1,-1,1,0,-1,-1,3
"8169",1,1,1,1,3,1,0,-1,-1,1,2
"8170",1,1,1,3,2,0,-1,-1,1,-1,3
"8171",1,1,3,2,3,-1,-1,1,-1,-1,3
"8172",1,3,2,3,3,-1,1,-1,-1,1,3
"8173",3,2,3,3,3,1,-1,-1,1,-1,1
"8174",2,3,3,3,1,-1,-1,1,-1,0,2
"8175",3,3,3,1,2,-1,1,-1,0,-1,2
"8176",3,3,1,2,2,1,-1,0,-1,1,3
"8177",3,1,2,2,3,-1,0,-1,1,0,1
"8178",1,2,2,3,1,0,-1,1,0,1,3
"8179",2,2,3,1,3,-1,1,0,1,-1,1
"8180",2,3,1,3,1,1,0,1,-1,0,2
"8181",3,1,3,1,2,0,1,-1,0,1,1
"8182",1,3,1,2,1,1,-1,0,1,0,3
"8183",3,1,2,1,3,-1,0,1,0,-1,2
"8184",1,2,1,3,2,0,1,0,-1,-1,3
"8185",2,1,3,2,3,1,0,-1,-1,-1,1
"8186",1,3,2,3,1,0,-1,-1,-1,-1,2
"8187",3,2,3,1,2,-1,-1,-1,-1,-1,1
"8188",2,3,1,2,1,-1,-1,-1,-1,1,3
"8189",3,1,2,1,3,-1,-1,-1,1,1,2
"8190",1,2,1,3,2,-1,-1,1,1,-1,3
"8191",2,1,3,2,3,-1,1,1,-1,-1,3
"8192",1,3,2,3,3,1,1,-1,-1,0,3
"8193",3,2,3,3,3,1,-1,-1,0,-1,1
"8194",2,3,3,3,1,-1,-1,0,-1,0,2
"8195",3,3,3,1,2,-1,0,-1,0,-1,1
"8196",3,3,1,2,1,0,-1,0,-1,0,3
"8197",3,1,2,1,3,-1,0,-1,0,1,2
"8198",1,2,1,3,2,0,-1,0,1,-1,3
"8199",2,1,3,2,3,-1,0,1,-1,-1,3
"8200",1,3,2,3,3,0,1,-1,-1,1,1
"8201",3,2,3,3,1,1,-1,-1,1,0,3
"8202",2,3,3,1,3,-1,-1,1,0,0,2
"8203",3,3,1,3,2,-1,1,0,0,-1,3
"8204",3,1,3,2,3,1,0,0,-1,-1,3
"8205",1,3,2,3,3,0,0,-1,-1,1,1
"8206",3,1,2,1,3,-1,0,-1,0,-1,2
"8207",1,2,1,3,2,0,-1,0,-1,-1,3
"8208",2,1,3,2,3,-1,0,-1,-1,-1,1
"8209",1,3,2,3,1,0,-1,-1,-1,-1,2
"8210",3,2,3,1,2,-1,-1,-1,-1,-1,1
"8211",2,3,1,2,1,-1,-1,-1,-1,1,2
"8212",3,1,2,1,2,-1,-1,-1,1,0,3
"8213",1,2,1,2,3,-1,-1,1,0,0,2
"8214",2,1,2,3,2,-1,1,0,0,-1,3
"8215",1,2,3,2,3,1,0,0,-1,-1,1
"8216",2,3,2,3,1,0,0,-1,-1,-1,2
"8217",3,2,3,1,2,0,-1,-1,-1,-1,3
"8218",2,3,1,2,3,-1,-1,-1,-1,0,2
"8219",3,1,2,3,2,-1,-1,-1,0,-1,3
"8220",1,2,3,2,3,-1,-1,0,-1,-1,2
"8221",2,3,2,3,2,-1,0,-1,-1,0,3
"8222",3,2,3,2,3,0,-1,-1,0,-1,1
"8223",2,3,2,3,1,-1,-1,0,-1,-1,2
"8224",3,2,3,1,2,-1,0,-1,-1,-1,3
"8225",2,3,1,2,3,0,-1,-1,-1,0,1
"8226",3,1,2,3,1,-1,-1,-1,0,1,2
"8227",1,2,3,1,2,-1,-1,0,1,-1,1
"8228",2,3,1,2,1,-1,0,1,-1,0,1
"8229",3,1,2,1,1,0,1,-1,0,0,3
"8230",1,2,1,1,3,1,-1,0,0,1,2
"8231",2,1,1,3,2,-1,0,0,1,-1,3
"8232",1,1,3,2,3,0,0,1,-1,-1,2
"8233",1,3,2,3,2,0,1,-1,-1,0,1
"8234",3,2,3,2,1,1,-1,-1,0,0,3
"8235",2,3,2,1,3,-1,-1,0,0,1,2
"8236",3,2,1,3,2,-1,0,0,1,-1,3
"8237",2,1,3,2,3,0,0,1,-1,1,1
"8238",1,3,2,3,1,0,1,-1,1,-1,2
"8239",3,2,3,1,2,1,-1,1,-1,-1,1
"8240",2,3,1,2,1,-1,1,-1,-1,0,3
"8241",3,1,2,1,3,1,-1,-1,0,0,2
"8242",1,2,1,3,2,-1,-1,0,0,-1,1
"8243",2,1,3,2,1,-1,0,0,-1,0,1
"8244",1,3,2,1,1,0,0,-1,0,0,2
"8245",3,2,1,1,2,0,-1,0,0,0,1
"8246",2,1,1,2,1,-1,0,0,0,1,3
"8247",1,1,2,1,3,0,0,0,1,-1,2
"8248",1,2,1,3,2,0,0,1,-1,-1,1
"8249",2,1,3,2,1,0,1,-1,-1,0,1
"8250",1,3,2,1,1,1,-1,-1,0,0,1
"8251",3,2,1,1,1,-1,-1,0,0,-1,2
"8252",2,1,1,1,2,-1,0,0,-1,0,1
"8253",1,1,1,2,1,0,0,-1,0,1,3
"8254",1,1,2,1,3,0,-1,0,1,-1,2
"8255",1,2,1,3,2,-1,0,1,-1,-1,1
"8256",2,1,3,2,1,0,1,-1,-1,0,3
"8257",1,3,2,1,3,1,-1,-1,0,-1,2
"8258",3,2,1,3,2,-1,-1,0,-1,-1,1
"8259",2,1,3,2,1,-1,0,-1,-1,-1,3
"8260",1,3,2,1,3,0,-1,-1,-1,-1,2
"8261",3,2,1,3,2,-1,-1,-1,-1,-1,3
"8262",2,1,3,2,3,-1,-1,-1,-1,1,1
"8263",1,3,2,3,1,-1,-1,-1,1,-1,2
"8264",3,2,3,1,2,-1,-1,1,-1,-1,1
"8265",2,3,1,2,1,-1,1,-1,-1,0,3
"8266",3,1,2,1,3,1,-1,-1,0,0,1
"8267",1,2,1,3,1,-1,-1,0,0,1,3
"8268",2,1,3,1,3,-1,0,0,1,-1,1
"8269",1,3,1,3,1,0,0,1,-1,1,3
"8270",3,1,3,1,3,0,1,-1,1,-1,1
"8271",1,3,1,3,1,1,-1,1,-1,-1,3
"8272",3,1,3,1,3,-1,1,-1,-1,-1,1
"8273",1,3,1,3,1,1,-1,-1,-1,1,3
"8274",3,1,3,1,3,-1,-1,-1,1,-1,1
"8275",1,3,1,3,1,-1,-1,1,-1,1,3
"8276",3,1,3,1,3,-1,1,-1,1,-1,2
"8277",1,3,1,3,2,1,-1,1,-1,-1,3
"8278",3,1,3,2,3,-1,1,-1,-1,-1,1
"8279",1,3,2,3,1,1,-1,-1,-1,-1,3
"8280",3,2,3,1,3,-1,-1,-1,-1,0,1
"8281",2,3,1,3,1,-1,-1,-1,0,1,3
"8282",3,1,3,1,3,-1,-1,0,1,-1,1
"8283",1,3,1,3,1,-1,0,1,-1,1,3
"8284",3,1,3,1,3,0,1,-1,1,-1,1
"8285",1,3,1,3,1,1,-1,1,-1,-1,2
"8286",3,1,3,1,2,-1,1,-1,-1,1,1
"8287",1,3,1,2,1,1,-1,-1,1,1,1
"8288",3,1,2,1,1,-1,-1,1,1,0,3
"8289",1,2,1,1,3,-1,1,1,0,1,3
"8290",2,1,1,3,3,1,1,0,1,0,1
"8291",1,1,3,3,1,1,0,1,0,0,3
"8292",1,3,3,1,3,0,1,0,0,-1,1
"8293",3,3,1,3,1,1,0,0,-1,1,3
"8294",3,1,3,1,3,0,0,-1,1,0,2
"8295",1,3,1,3,2,0,-1,1,0,-1,1
"8296",3,1,3,2,1,-1,1,0,-1,0,1
"8297",1,3,2,1,1,1,0,-1,0,0,1
"8298",3,2,1,1,1,0,-1,0,0,-1,3
"8299",2,1,1,1,3,-1,0,0,-1,1,1
"8300",1,1,1,3,1,0,0,-1,1,1,2
"8301",1,1,3,1,2,0,-1,1,1,1,1
"8302",1,3,1,2,1,-1,1,1,1,0,3
"8303",3,1,2,1,3,1,1,1,0,1,2
"8304",1,2,1,3,2,1,1,0,1,-1,1
"8305",2,1,3,2,1,1,0,1,-1,0,3
"8306",1,3,2,1,3,0,1,-1,0,-1,2
"8307",3,2,1,3,2,1,-1,0,-1,-1,3
"8308",2,1,3,2,3,-1,0,-1,-1,1,1
"8309",1,3,2,3,1,0,-1,-1,1,-1,2
"8310",3,2,3,1,2,-1,-1,1,-1,-1,3
"8311",2,3,1,2,3,-1,1,-1,-1,-1,2
"8312",3,1,2,3,2,1,-1,-1,-1,-1,1
"8313",1,2,3,2,1,-1,-1,-1,-1,0,3
"8314",2,3,2,1,3,-1,-1,-1,0,1,1
"8315",3,2,1,3,1,-1,-1,0,1,1,2
"8316",2,1,3,1,2,-1,0,1,1,0,3
"8317",1,3,1,2,3,0,1,1,0,-1,1
"8318",3,1,2,3,1,1,1,0,-1,1,2
"8319",1,2,3,1,2,1,0,-1,1,-1,3
"8320",2,3,1,2,3,0,-1,1,-1,0,1
"8321",3,1,2,3,1,-1,1,-1,0,1,2
"8322",1,2,3,1,2,1,-1,0,1,-1,3
"8323",2,3,1,2,3,-1,0,1,-1,-1,1
"8324",3,1,2,3,1,0,1,-1,-1,1,2
"8325",1,2,3,1,2,1,-1,-1,1,-1,3
"8326",2,3,1,2,3,-1,-1,1,-1,0,1
"8327",3,1,2,3,1,-1,1,-1,0,1,3
"8328",1,2,3,1,3,1,-1,0,1,0,1
"8329",2,3,1,3,1,-1,0,1,0,1,3
"8330",3,1,3,1,3,0,1,0,1,-1,1
"8331",1,3,1,3,1,1,0,1,-1,-1,2
"8332",3,1,3,1,2,0,1,-1,-1,1,3
"8333",1,3,1,2,3,1,-1,-1,1,-1,2
"8334",3,1,2,3,2,-1,-1,1,-1,-1,3
"8335",1,2,3,2,3,-1,1,-1,-1,-1,1
"8336",2,3,2,3,1,1,-1,-1,-1,1,2
"8337",3,2,3,1,2,-1,-1,-1,1,-1,3
"8338",2,3,1,2,3,-1,-1,1,-1,0,2
"8339",3,1,2,3,2,-1,1,-1,0,-1,3
"8340",1,2,3,2,3,1,-1,0,-1,-1,1
"8341",2,3,2,3,1,-1,0,-1,-1,-1,2
"8342",3,2,3,1,2,0,-1,-1,-1,-1,3
"8343",2,3,1,2,3,-1,-1,-1,-1,0,3
"8344",3,1,2,3,3,-1,-1,-1,0,0,2
"8345",1,2,3,3,2,-1,-1,0,0,-1,3
"8346",2,3,3,2,3,-1,0,0,-1,-1,2
"8347",3,3,2,3,2,0,0,-1,-1,0,1
"8348",3,2,3,2,1,0,-1,-1,0,1,3
"8349",2,3,2,1,3,-1,-1,0,1,1,1
"8350",3,2,1,3,1,-1,0,1,1,1,3
"8351",2,1,3,1,3,0,1,1,1,1,1
"8352",1,3,1,3,1,1,1,1,1,1,3
"8353",3,1,3,1,3,1,1,1,1,-1,1
"8354",1,3,1,3,1,1,1,1,-1,-1,3
"8355",3,1,3,1,3,1,1,-1,-1,-1,2
"8356",1,3,1,3,2,1,-1,-1,-1,0,3
"8357",3,1,3,2,3,-1,-1,-1,0,-1,1
"8358",1,3,2,3,1,-1,-1,0,-1,-1,2
"8359",3,2,3,1,2,-1,0,-1,-1,-1,3
"8360",2,3,1,2,3,0,-1,-1,-1,0,1
"8361",3,1,2,3,1,-1,-1,-1,0,1,2
"8362",1,2,3,1,2,-1,-1,0,1,-1,3
"8363",2,3,1,2,3,-1,0,1,-1,-1,2
"8364",3,1,2,3,2,0,1,-1,-1,-1,3
"8365",1,2,3,2,3,1,-1,-1,-1,-1,1
"8366",2,3,2,3,1,-1,-1,-1,-1,-1,2
"8367",3,2,3,1,2,-1,-1,-1,-1,-1,3
"8368",2,3,1,2,3,-1,-1,-1,-1,0,2
"8369",3,1,2,3,2,-1,-1,-1,0,-1,3
"8370",1,2,3,2,3,-1,-1,0,-1,-1,1
"8371",2,3,2,3,1,-1,0,-1,-1,-1,2
"8372",2,3,1,2,3,0,-1,-1,-1,0,2
"8373",3,1,2,3,2,-1,-1,-1,0,-1,2
"8374",1,2,3,2,2,-1,-1,0,-1,1,1
"8375",2,3,2,2,1,-1,0,-1,1,1,3
"8376",3,2,2,1,3,0,-1,1,1,1,1
"8377",2,2,1,3,1,-1,1,1,1,0,2
"8378",2,1,3,1,2,1,1,1,0,1,3
"8379",1,3,1,2,3,1,1,0,1,-1,3
"8380",3,1,2,3,3,1,0,1,-1,0,1
"8381",1,2,3,3,1,0,1,-1,0,0,1
"8382",2,3,3,1,1,1,-1,0,0,0,2
"8383",3,3,1,1,2,-1,0,0,0,0,2
"8384",3,1,1,2,2,0,0,0,0,-1,3
"8385",1,1,2,2,3,0,0,0,-1,-1,3
"8386",1,2,2,3,3,0,0,-1,-1,-1,3
"8387",2,2,3,3,3,0,-1,-1,-1,-1,1
"8388",2,3,3,3,1,-1,-1,-1,-1,0,3
"8389",3,3,3,1,3,-1,-1,-1,0,0,3
"8390",3,3,1,3,3,-1,-1,0,0,1,2
"8391",3,1,3,3,2,-1,0,0,1,1,3
"8392",1,3,3,2,3,0,0,1,1,-1,1
"8393",3,3,2,3,1,0,1,1,-1,-1,1
"8394",3,2,3,1,1,1,1,-1,-1,1,1
"8395",2,3,1,1,1,1,-1,-1,1,-1,2
"8396",3,1,1,1,2,-1,-1,1,-1,0,1
"8397",1,1,1,2,1,-1,1,-1,0,1,3
"8398",1,1,2,1,3,1,-1,0,1,-1,1
"8399",1,2,1,3,1,-1,0,1,-1,1,1
"8400",2,1,3,1,1,0,1,-1,1,0,2
"8401",1,3,1,1,2,1,-1,1,0,0,1
"8402",3,1,1,2,1,-1,1,0,0,0,1
"8403",1,1,2,1,1,1,0,0,0,0,1
"8404",1,2,1,1,1,0,0,0,0,-1,3
"8405",2,1,1,1,3,0,0,0,-1,1,1
"8406",1,1,1,3,1,0,0,-1,1,1,2
"8407",1,1,3,1,2,0,-1,1,1,1,1
"8408",1,3,1,2,1,-1,1,1,1,0,3
"8409",3,1,2,1,3,1,1,1,0,1,2
"8410",1,2,1,3,2,1,1,0,1,-1,3
"8411",2,1,3,2,3,1,0,1,-1,-1,2
"8412",1,3,2,3,2,0,1,-1,-1,0,2
"8413",3,2,3,2,2,1,-1,-1,0,1,1
"8414",2,3,2,2,1,-1,-1,0,1,1,3
"8415",3,2,2,1,3,-1,0,1,1,0,2
"8416",2,2,1,3,2,0,1,1,0,-1,3
"8417",2,1,3,2,3,1,1,0,-1,-1,2
"8418",1,3,2,3,2,1,0,-1,-1,0,3
"8419",3,2,3,2,3,0,-1,-1,0,-1,3
"8420",2,3,2,3,3,-1,-1,0,-1,1,2
"8421",3,2,3,3,2,-1,0,-1,1,1,3
"8422",2,3,3,2,3,0,-1,1,1,0,2
"8423",3,3,2,3,2,-1,1,1,0,0,3
"8424",3,2,3,2,3,1,1,0,0,-1,3
"8425",2,3,2,3,3,1,0,0,-1,1,1
"8426",3,2,3,3,1,0,0,-1,1,1,2
"8427",2,3,3,1,2,0,-1,1,1,-1,1
"8428",3,3,1,2,1,-1,1,1,-1,0,1
"8429",3,1,2,1,1,1,1,-1,0,-1,3
"8430",1,2,1,1,3,1,-1,0,-1,1,1
"8431",2,1,1,3,1,-1,0,-1,1,1,2
"8432",1,1,3,1,2,0,-1,1,1,1,1
"8433",1,3,1,2,1,-1,1,1,1,0,3
"8434",3,1,2,1,3,1,1,1,0,1,2
"8435",1,2,1,3,2,1,1,0,1,-1,3
"8436",2,1,3,2,3,1,0,1,-1,-1,1
"8437",1,3,2,3,1,0,1,-1,-1,-1,1
"8438",3,2,3,1,1,1,-1,-1,-1,1,1
"8439",2,3,1,1,1,-1,-1,-1,1,-1,2
"8440",3,1,1,1,2,-1,-1,1,-1,0,2
"8441",1,1,1,2,2,-1,1,-1,0,-1,2
"8442",1,1,2,2,2,1,-1,0,-1,-1,3
"8443",1,2,2,2,3,-1,0,-1,-1,0,2
"8444",2,2,2,3,2,0,-1,-1,0,-1,3
"8445",2,2,3,2,3,-1,-1,0,-1,-1,1
"8446",2,3,2,3,1,-1,0,-1,-1,1,2
"8447",3,2,3,1,2,0,-1,-1,1,-1,1
"8448",2,3,1,2,1,-1,-1,1,-1,0,1
"8449",3,1,2,1,1,-1,1,-1,0,-1,2
"8450",1,2,1,1,2,1,-1,0,-1,0,1
"8451",2,1,1,2,1,-1,0,-1,0,1,2
"8452",1,1,2,1,2,0,-1,0,1,1,1
"8453",1,2,1,2,1,-1,0,1,1,0,3
"8454",2,1,2,1,3,0,1,1,0,0,2
"8455",1,2,1,3,2,1,1,0,0,-1,3
"8456",2,1,3,2,3,1,0,0,-1,-1,2
"8457",1,3,2,3,2,0,0,-1,-1,1,2
"8458",3,2,3,2,2,0,-1,-1,1,1,1
"8459",2,3,2,2,1,-1,-1,1,1,1,2
"8460",3,2,2,1,2,-1,1,1,1,0,3
"8461",2,2,1,2,3,1,1,1,0,-1,2
"8462",2,1,2,3,2,1,1,0,-1,-1,3
"8463",1,2,3,2,3,1,0,-1,-1,-1,2
"8464",2,3,2,3,2,0,-1,-1,-1,0,3
"8465",3,2,3,2,3,-1,-1,-1,0,-1,1
"8466",2,3,2,3,1,-1,-1,0,-1,-1,2
"8467",3,2,3,1,2,-1,0,-1,-1,-1,1
"8468",2,3,1,2,1,0,-1,-1,-1,1,2
"8469",3,1,2,1,2,-1,-1,-1,1,1,3
"8470",1,2,1,2,3,-1,-1,1,1,1,2
"8471",2,1,2,3,2,-1,1,1,1,-1,1
"8472",1,2,3,2,1,1,1,1,-1,0,3
